order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_total
7494,5527,Returned,F,2021-07-09 03:31:13,2021-07-22 03:31:13,2021-07-10 03:31:13,2021-07-15 03:31:13,1,17.29
7495,8107,Returned,F,2024-08-27 03:42:11,2024-09-13 03:42:11,2024-08-29 03:42:11,2024-09-04 03:42:11,2,793.22
7496,4809,Complete,M,2023-08-27 03:03:07,,2023-08-29 03:03:07,2023-09-01 03:03:07,2,437.0
7497,3411,Processing,F,2023-11-11 09:34:44,,,,1,35.02
7498,5585,Complete,F,2022-04-27 17:04:19,,2022-04-28 17:04:19,2022-05-01 17:04:19,3,1218.61
7499,7170,Complete,M,2024-06-20 23:51:04,,2024-06-22 23:51:04,2024-06-24 23:51:04,4,988.56
7500,9651,Complete,M,2022-01-15 21:31:07,,2022-01-18 21:31:07,2022-01-20 21:31:07,2,550.3
7501,977,Complete,F,2022-11-23 13:59:50,,2022-11-26 13:59:50,2022-12-02 13:59:50,1,228.28
7502,5175,Complete,M,2022-02-20 02:30:23,,2022-02-23 02:30:23,2022-02-25 02:30:23,3,1112.85
7503,2501,Processing,F,2021-12-17 00:55:44,,,,2,459.18
7504,6860,Returned,M,2022-08-07 02:00:11,2022-09-07 02:00:11,2022-08-08 02:00:11,2022-08-11 02:00:11,3,998.93
7505,9180,Complete,M,2024-01-13 15:30:15,,2024-01-16 15:30:15,2024-01-20 15:30:15,1,183.6
7506,57,Complete,F,2024-07-02 16:15:52,,2024-07-04 16:15:52,2024-07-06 16:15:52,1,44.77
7507,6164,Complete,F,2024-05-14 19:24:18,,2024-05-15 19:24:18,2024-05-22 19:24:18,5,1333.11
7508,1556,Cancelled,F,2024-03-06 00:26:24,,,,3,1023.15
7509,3109,Returned,F,2021-10-01 04:47:00,2021-10-31 04:47:00,2021-10-04 04:47:00,2021-10-10 04:47:00,2,338.8
7510,1744,Complete,F,2022-02-22 02:48:45,,2022-02-24 02:48:45,2022-02-28 02:48:45,2,514.18
7511,8340,Processing,F,2023-11-06 23:19:16,,,,1,526.65
7512,3419,Shipped,M,2023-09-13 07:58:58,,2023-09-15 07:58:58,2023-09-19 07:58:58,1,344.61
7513,7131,Complete,M,2024-02-20 01:12:04,,2024-02-22 01:12:04,2024-02-26 01:12:04,1,53.07
7514,5454,Shipped,F,2021-04-16 06:40:39,,2021-04-18 06:40:39,2021-04-25 06:40:39,1,110.84
7515,1841,Complete,F,2023-08-22 17:48:28,,2023-08-25 17:48:28,2023-08-27 17:48:28,3,1222.9
7516,8034,Complete,F,2022-12-30 00:42:46,,2022-12-31 00:42:46,2023-01-02 00:42:46,2,648.57
7517,2308,Processing,F,2023-04-23 03:11:55,,,,2,698.35
7518,4586,Cancelled,M,2020-11-15 13:53:48,,,,2,863.83
7519,5378,Processing,M,2023-11-09 11:52:28,,,,2,767.38
7520,7469,Returned,F,2021-07-22 12:40:35,2021-08-03 12:40:35,2021-07-23 12:40:35,2021-07-26 12:40:35,1,378.01
7521,4668,Shipped,F,2024-04-04 13:37:11,,2024-04-05 13:37:11,2024-04-10 13:37:11,2,774.41
7522,8017,Shipped,M,2024-03-24 02:28:19,,2024-03-26 02:28:19,2024-03-29 02:28:19,3,858.69
7523,7788,Complete,M,2023-12-08 12:59:02,,2023-12-10 12:59:02,2023-12-15 12:59:02,2,542.0
7524,2745,Complete,M,2023-11-12 15:05:51,,2023-11-14 15:05:51,2023-11-17 15:05:51,4,1500.22
7525,5773,Complete,F,2023-04-14 11:37:18,,2023-04-15 11:37:18,2023-04-18 11:37:18,5,780.86
7526,163,Complete,F,2024-01-26 17:14:40,,2024-01-29 17:14:40,2024-01-31 17:14:40,4,774.84
7527,8623,Complete,M,2022-10-25 02:55:48,,2022-10-28 02:55:48,2022-11-02 02:55:48,4,873.26
7528,5797,Complete,F,2024-10-20 14:47:44,,2024-10-23 14:47:44,2024-10-29 14:47:44,2,797.45
7529,4698,Cancelled,M,2022-04-07 08:39:02,,,,2,461.93
7530,1139,Complete,M,2023-02-10 12:22:25,,2023-02-13 12:22:25,2023-02-19 12:22:25,2,527.47
7531,8193,Complete,F,2023-09-02 08:32:06,,2023-09-03 08:32:06,2023-09-08 08:32:06,2,878.14
7532,651,Returned,M,2022-04-24 12:53:31,2022-05-23 12:53:31,2022-04-26 12:53:31,2022-04-29 12:53:31,3,1050.25
7533,9699,Shipped,M,2021-10-22 06:30:53,,2021-10-24 06:30:53,2021-10-30 06:30:53,1,575.61
7534,1993,Complete,F,2024-02-29 09:44:44,,2024-03-03 09:44:44,2024-03-06 09:44:44,1,171.34
7535,5519,Processing,M,2024-02-24 15:43:40,,,,3,963.41
7536,531,Complete,F,2023-05-02 10:14:47,,2023-05-05 10:14:47,2023-05-09 10:14:47,2,241.88
7537,7150,Returned,M,2024-05-30 07:44:40,2024-06-07 07:44:40,2024-06-01 07:44:40,2024-06-05 07:44:40,3,749.32
7538,1005,Complete,M,2024-06-15 05:15:51,,2024-06-17 05:15:51,2024-06-22 05:15:51,2,674.69
7539,6008,Complete,M,2024-10-26 06:54:43,,2024-10-27 06:54:43,2024-10-31 06:54:43,2,635.99
7540,8577,Complete,F,2020-10-27 16:15:40,,2020-10-29 16:15:40,2020-11-04 16:15:40,4,1257.14
7541,4203,Complete,F,2024-01-13 18:35:17,,2024-01-14 18:35:17,2024-01-20 18:35:17,3,1427.94
7542,2670,Complete,F,2023-05-16 18:59:50,,2023-05-18 18:59:50,2023-05-22 18:59:50,3,1101.52
7543,1678,Complete,F,2024-04-29 07:25:58,,2024-04-30 07:25:58,2024-05-05 07:25:58,4,747.01
7544,6977,Returned,M,2024-12-05 23:51:45,2024-12-28 23:51:45,2024-12-06 23:51:45,2024-12-11 23:51:45,4,829.01
7545,5738,Complete,F,2023-09-23 04:52:16,,2023-09-26 04:52:16,2023-10-03 04:52:16,1,371.51
7546,2557,Shipped,F,2022-03-06 14:43:34,,2022-03-07 14:43:34,2022-03-13 14:43:34,2,895.86
7547,9835,Complete,M,2021-01-17 12:00:31,,2021-01-18 12:00:31,2021-01-21 12:00:31,1,539.25
7548,5893,Cancelled,M,2024-01-29 18:20:32,,,,1,435.62
7549,3927,Complete,F,2024-08-06 04:04:10,,2024-08-09 04:04:10,2024-08-13 04:04:10,2,504.3
7550,4253,Complete,F,2024-09-29 00:18:55,,2024-10-02 00:18:55,2024-10-06 00:18:55,4,1133.68
7551,8785,Complete,F,2022-11-27 14:11:07,,2022-11-28 14:11:07,2022-12-02 14:11:07,4,1278.06
7552,4762,Processing,F,2022-07-05 06:16:43,,,,1,558.05
7553,2247,Complete,F,2020-04-28 21:36:36,,2020-04-29 21:36:36,2020-05-06 21:36:36,1,86.93
7554,2664,Complete,F,2024-09-19 16:13:09,,2024-09-20 16:13:09,2024-09-27 16:13:09,3,1584.38
7555,6175,Complete,F,2023-01-15 07:45:41,,2023-01-16 07:45:41,2023-01-23 07:45:41,5,1044.96
7556,1279,Processing,M,2024-04-06 07:04:15,,,,5,1362.13
7557,5443,Returned,M,2022-09-22 14:11:59,2022-10-18 14:11:59,2022-09-24 14:11:59,2022-09-30 14:11:59,1,364.52
7558,4955,Cancelled,M,2024-03-14 05:31:39,,,,1,652.96
7559,9791,Cancelled,M,2021-08-29 23:13:45,,,,1,324.19
7560,5750,Complete,M,2024-10-12 05:46:09,,2024-10-14 05:46:09,2024-10-20 05:46:09,2,582.61
7561,7645,Shipped,M,2022-01-17 06:35:57,,2022-01-20 06:35:57,2022-01-22 06:35:57,4,765.33
7562,2004,Processing,F,2023-11-19 00:06:12,,,,4,799.83
7563,5719,Complete,M,2024-01-10 05:30:39,,2024-01-13 05:30:39,2024-01-18 05:30:39,4,819.08
7564,4074,Complete,M,2024-12-11 21:09:52,,2024-12-13 21:09:52,2024-12-15 21:09:52,1,292.65
7565,6909,Complete,F,2024-12-29 11:25:50,,2024-12-30 11:25:50,2025-01-02 11:25:50,5,684.79
7566,3670,Complete,M,2024-09-18 06:47:32,,2024-09-20 06:47:32,2024-09-22 06:47:32,4,1097.8
7567,4284,Complete,M,2022-07-17 20:58:01,,2022-07-18 20:58:01,2022-07-24 20:58:01,3,1079.87
7568,2831,Complete,M,2024-01-31 04:06:10,,2024-02-03 04:06:10,2024-02-05 04:06:10,3,848.26
7569,2051,Complete,M,2024-08-15 21:15:36,,2024-08-16 21:15:36,2024-08-23 21:15:36,1,92.19
7570,6641,Complete,M,2023-11-30 03:09:16,,2023-12-03 03:09:16,2023-12-07 03:09:16,1,220.45
7571,6007,Shipped,M,2021-02-18 05:47:57,,2021-02-19 05:47:57,2021-02-25 05:47:57,4,1276.25
7572,9979,Complete,M,2022-10-07 21:34:54,,2022-10-08 21:34:54,2022-10-10 21:34:54,1,99.1
7573,1333,Complete,F,2021-12-06 12:42:38,,2021-12-08 12:42:38,2021-12-13 12:42:38,2,360.81
7574,5474,Complete,M,2023-12-17 06:22:45,,2023-12-18 06:22:45,2023-12-23 06:22:45,1,508.17
7575,9976,Complete,M,2023-07-22 12:58:06,,2023-07-23 12:58:06,2023-07-25 12:58:06,1,492.15
7576,5239,Returned,M,2021-06-01 23:59:59,2021-07-06 23:59:59,2021-06-04 23:59:59,2021-06-06 23:59:59,1,53.3
7577,6788,Complete,F,2023-11-05 00:18:51,,2023-11-07 00:18:51,2023-11-10 00:18:51,1,413.72
7578,8970,Complete,F,2022-02-23 21:12:09,,2022-02-26 21:12:09,2022-03-01 21:12:09,2,641.63
7579,4327,Complete,M,2024-07-24 04:14:21,,2024-07-27 04:14:21,2024-07-30 04:14:21,1,468.84
7580,2293,Complete,M,2023-03-28 16:30:15,,2023-03-30 16:30:15,2023-04-05 16:30:15,5,701.03
7581,7098,Complete,M,2023-02-07 07:45:37,,2023-02-10 07:45:37,2023-02-17 07:45:37,1,147.09
7582,6112,Complete,M,2022-08-01 02:07:00,,2022-08-03 02:07:00,2022-08-09 02:07:00,2,472.74
7583,3414,Complete,M,2024-08-15 03:20:10,,2024-08-18 03:20:10,2024-08-25 03:20:10,1,432.35
7584,2566,Complete,M,2024-03-30 00:21:39,,2024-03-31 00:21:39,2024-04-03 00:21:39,1,570.95
7585,4794,Processing,F,2023-06-30 18:31:49,,,,3,1053.03
7586,2275,Complete,F,2023-07-12 02:20:54,,2023-07-14 02:20:54,2023-07-21 02:20:54,2,351.51
7587,2345,Complete,F,2024-11-23 23:40:33,,2024-11-25 23:40:33,2024-11-28 23:40:33,1,181.95
7588,5738,Cancelled,F,2020-09-22 03:37:22,,,,4,904.97
7589,8202,Complete,F,2020-07-01 14:15:16,,2020-07-03 14:15:16,2020-07-09 14:15:16,1,176.58
7590,780,Complete,F,2024-07-07 01:53:22,,2024-07-10 01:53:22,2024-07-14 01:53:22,2,790.99
7591,5349,Complete,M,2020-11-16 00:48:51,,2020-11-17 00:48:51,2020-11-22 00:48:51,2,707.7
7592,8032,Cancelled,F,2023-12-04 09:48:37,,,,1,444.45
7593,8865,Complete,F,2022-04-03 15:56:42,,2022-04-04 15:56:42,2022-04-08 15:56:42,2,987.6
7594,1292,Complete,M,2022-09-04 07:04:11,,2022-09-07 07:04:11,2022-09-14 07:04:11,3,924.59
7595,2206,Complete,M,2021-11-03 04:39:46,,2021-11-06 04:39:46,2021-11-09 04:39:46,1,311.45
7596,649,Complete,M,2023-09-13 09:40:08,,2023-09-16 09:40:08,2023-09-21 09:40:08,4,975.55
7597,908,Complete,M,2024-10-30 10:05:43,,2024-10-31 10:05:43,2024-11-06 10:05:43,1,468.21
7598,3036,Complete,M,2024-03-08 22:45:12,,2024-03-09 22:45:12,2024-03-15 22:45:12,2,523.07
7599,4371,Complete,M,2023-10-28 18:54:56,,2023-10-30 18:54:56,2023-11-04 18:54:56,1,228.15
7600,4463,Complete,M,2024-10-04 08:40:15,,2024-10-07 08:40:15,2024-10-11 08:40:15,6,2212.79
7601,1902,Complete,M,2024-04-15 01:25:31,,2024-04-17 01:25:31,2024-04-22 01:25:31,3,1171.7
7602,3158,Shipped,M,2024-11-22 11:35:11,,2024-11-25 11:35:11,2024-12-02 11:35:11,1,571.1
7603,5455,Shipped,M,2020-12-22 22:34:38,,2020-12-23 22:34:38,2020-12-29 22:34:38,2,692.61
7604,3384,Complete,M,2024-03-02 04:51:44,,2024-03-05 04:51:44,2024-03-12 04:51:44,1,471.58
7605,2930,Complete,F,2024-08-26 04:59:34,,2024-08-28 04:59:34,2024-09-04 04:59:34,1,418.59
7606,115,Complete,M,2024-10-11 00:24:24,,2024-10-14 00:24:24,2024-10-21 00:24:24,3,894.48
7607,775,Complete,M,2023-10-20 00:16:33,,2023-10-23 00:16:33,2023-10-26 00:16:33,1,360.1
7608,8716,Complete,F,2024-05-22 09:18:23,,2024-05-24 09:18:23,2024-05-28 09:18:23,3,1204.45
7609,9877,Cancelled,M,2024-07-09 15:54:17,,,,2,606.14
7610,2782,Complete,M,2023-08-09 20:41:40,,2023-08-12 20:41:40,2023-08-14 20:41:40,1,92.54
7611,4780,Complete,M,2021-05-06 15:42:21,,2021-05-07 15:42:21,2021-05-09 15:42:21,2,314.51
7612,280,Shipped,M,2020-08-09 18:14:31,,2020-08-10 18:14:31,2020-08-14 18:14:31,2,177.45
7613,3056,Complete,M,2020-11-30 03:13:38,,2020-12-03 03:13:38,2020-12-08 03:13:38,1,102.41
7614,7474,Complete,M,2022-07-27 15:40:06,,2022-07-28 15:40:06,2022-08-04 15:40:06,1,336.43
7615,8908,Cancelled,M,2023-03-13 09:19:23,,,,1,140.06
7616,5456,Complete,M,2024-04-11 23:09:49,,2024-04-12 23:09:49,2024-04-14 23:09:49,2,596.18
7617,8877,Returned,M,2022-12-04 13:56:10,2022-12-26 13:56:10,2022-12-05 13:56:10,2022-12-10 13:56:10,3,790.04
7618,1625,Complete,F,2023-09-05 21:35:16,,2023-09-08 21:35:16,2023-09-11 21:35:16,2,1015.03
7619,8967,Cancelled,M,2024-11-11 13:08:56,,,,2,197.31
7620,8516,Complete,M,2024-10-31 17:15:12,,2024-11-01 17:15:12,2024-11-06 17:15:12,2,424.91
7621,3284,Shipped,M,2021-08-14 04:55:12,,2021-08-15 04:55:12,2021-08-18 04:55:12,1,144.4
7622,5085,Complete,M,2023-01-13 16:14:10,,2023-01-15 16:14:10,2023-01-21 16:14:10,4,672.79
7623,6029,Complete,M,2024-12-28 17:52:31,,2024-12-29 17:52:31,2024-12-31 17:52:31,2,345.77
7624,562,Complete,F,2024-03-05 21:28:49,,2024-03-06 21:28:49,2024-03-12 21:28:49,1,48.54
7625,2321,Complete,F,2023-04-27 02:29:59,,2023-04-28 02:29:59,2023-05-02 02:29:59,3,949.46
7626,1847,Complete,F,2021-12-27 12:57:43,,2021-12-28 12:57:43,2022-01-02 12:57:43,2,1103.05
7627,2922,Complete,F,2020-10-06 19:01:48,,2020-10-08 19:01:48,2020-10-12 19:01:48,4,1377.82
7628,9652,Complete,M,2024-09-19 21:27:07,,2024-09-20 21:27:07,2024-09-22 21:27:07,1,55.41
7629,1528,Cancelled,M,2022-06-16 20:41:44,,,,3,1010.88
7630,6791,Shipped,M,2020-12-30 23:21:11,,2021-01-02 23:21:11,2021-01-07 23:21:11,3,227.54
7631,186,Complete,F,2024-08-13 23:48:27,,2024-08-15 23:48:27,2024-08-17 23:48:27,3,789.83
7632,1854,Complete,M,2023-10-22 19:14:18,,2023-10-24 19:14:18,2023-10-31 19:14:18,4,1479.04
7633,6715,Shipped,F,2024-12-11 06:55:49,,2024-12-12 06:55:49,2024-12-15 06:55:49,1,226.21
7634,4056,Complete,M,2021-09-14 14:24:21,,2021-09-16 14:24:21,2021-09-21 14:24:21,6,2109.29
7635,22,Complete,F,2024-05-24 13:35:02,,2024-05-25 13:35:02,2024-05-27 13:35:02,1,169.09
7636,3251,Complete,F,2021-12-04 12:34:01,,2021-12-05 12:34:01,2021-12-07 12:34:01,1,388.67
7637,812,Complete,F,2022-11-07 12:59:47,,2022-11-09 12:59:47,2022-11-14 12:59:47,1,151.59
7638,9573,Complete,M,2021-02-01 11:05:14,,2021-02-04 11:05:14,2021-02-08 11:05:14,1,226.18
7639,4546,Complete,M,2022-11-05 11:01:25,,2022-11-07 11:01:25,2022-11-13 11:01:25,1,669.06
7640,612,Complete,F,2021-11-27 02:10:37,,2021-11-30 02:10:37,2021-12-07 02:10:37,2,618.9
7641,9017,Processing,F,2023-10-04 23:51:59,,,,5,2206.42
7642,9835,Returned,M,2022-08-06 10:23:29,2022-08-31 10:23:29,2022-08-08 10:23:29,2022-08-14 10:23:29,5,1270.36
7643,767,Complete,M,2022-08-10 19:59:23,,2022-08-11 19:59:23,2022-08-17 19:59:23,1,497.0
7644,2335,Complete,M,2023-07-09 07:02:19,,2023-07-11 07:02:19,2023-07-16 07:02:19,3,994.24
7645,6276,Shipped,M,2024-01-27 18:34:41,,2024-01-29 18:34:41,2024-02-05 18:34:41,1,382.82
7646,5357,Returned,M,2024-05-14 16:10:28,2024-06-06 16:10:28,2024-05-16 16:10:28,2024-05-20 16:10:28,1,409.86
7647,5521,Complete,F,2022-05-29 22:47:00,,2022-05-30 22:47:00,2022-06-04 22:47:00,1,383.38
7648,5401,Complete,F,2023-09-20 13:09:28,,2023-09-22 13:09:28,2023-09-25 13:09:28,2,480.03
7649,8021,Complete,M,2021-06-19 17:54:34,,2021-06-20 17:54:34,2021-06-23 17:54:34,3,659.81
7650,7835,Complete,M,2021-06-08 08:30:28,,2021-06-09 08:30:28,2021-06-12 08:30:28,1,327.78
7651,4074,Returned,M,2023-01-25 03:19:14,2023-02-05 03:19:14,2023-01-28 03:19:14,2023-02-04 03:19:14,1,292.43
7652,3929,Complete,F,2024-03-19 13:22:54,,2024-03-20 13:22:54,2024-03-22 13:22:54,2,659.74
7653,6763,Complete,M,2024-09-10 18:18:24,,2024-09-13 18:18:24,2024-09-19 18:18:24,2,313.45
7654,1958,Complete,F,2023-04-01 09:58:35,,2023-04-04 09:58:35,2023-04-09 09:58:35,2,754.12
7655,9859,Returned,M,2021-11-13 19:43:00,2021-12-06 19:43:00,2021-11-16 19:43:00,2021-11-21 19:43:00,3,620.95
7656,7197,Complete,F,2023-09-01 00:52:06,,2023-09-02 00:52:06,2023-09-04 00:52:06,1,78.01
7657,7139,Complete,F,2024-07-24 12:39:26,,2024-07-26 12:39:26,2024-07-29 12:39:26,1,494.26
7658,3367,Complete,F,2023-04-30 03:03:03,,2023-05-01 03:03:03,2023-05-07 03:03:03,2,888.97
7659,6,Processing,F,2022-06-05 22:08:04,,,,2,579.78
7660,7272,Shipped,M,2024-01-13 12:20:47,,2024-01-16 12:20:47,2024-01-22 12:20:47,2,653.03
7661,8213,Complete,M,2023-05-23 04:59:20,,2023-05-24 04:59:20,2023-05-28 04:59:20,1,247.57
7662,714,Cancelled,F,2023-02-16 00:07:18,,,,2,180.77
7663,3987,Complete,M,2024-08-20 02:00:12,,2024-08-22 02:00:12,2024-08-24 02:00:12,1,52.34
7664,208,Returned,F,2024-05-07 16:23:27,2024-05-18 16:23:27,2024-05-09 16:23:27,2024-05-12 16:23:27,1,417.52
7665,5228,Complete,F,2023-09-03 09:58:57,,2023-09-05 09:58:57,2023-09-12 09:58:57,2,832.44
7666,496,Processing,F,2021-07-01 01:15:02,,,,2,612.03
7667,738,Complete,F,2024-10-31 01:22:58,,2024-11-01 01:22:58,2024-11-06 01:22:58,2,503.0
7668,6421,Processing,F,2024-04-19 09:10:50,,,,1,338.94
7669,8787,Complete,M,2022-05-12 06:47:36,,2022-05-14 06:47:36,2022-05-16 06:47:36,4,1724.21
7670,1119,Cancelled,F,2020-12-17 05:49:00,,,,2,586.7
7671,18,Complete,F,2024-12-15 17:20:32,,2024-12-17 17:20:32,2024-12-20 17:20:32,1,331.71
7672,2287,Complete,M,2024-04-28 18:25:56,,2024-04-29 18:25:56,2024-05-04 18:25:56,1,540.44
7673,9661,Processing,F,2021-07-19 17:41:30,,,,3,781.8
7674,342,Complete,M,2022-06-10 00:37:57,,2022-06-11 00:37:57,2022-06-13 00:37:57,5,1476.64
7675,8076,Complete,F,2022-07-30 18:15:14,,2022-08-01 18:15:14,2022-08-07 18:15:14,5,1810.54
7676,5416,Complete,F,2024-10-23 08:04:34,,2024-10-25 08:04:34,2024-10-28 08:04:34,1,367.13
7677,5460,Returned,F,2021-11-24 08:20:36,2021-12-31 08:20:36,2021-11-26 08:20:36,2021-12-01 08:20:36,1,19.38
7678,3780,Complete,F,2021-03-01 03:30:20,,2021-03-02 03:30:20,2021-03-04 03:30:20,1,293.57
7679,7302,Returned,M,2024-04-21 22:58:29,2024-05-01 22:58:29,2024-04-23 22:58:29,2024-04-26 22:58:29,4,1440.75
7680,8803,Complete,F,2023-07-30 23:03:20,,2023-07-31 23:03:20,2023-08-07 23:03:20,1,348.61
7681,9591,Complete,M,2023-03-12 21:50:24,,2023-03-14 21:50:24,2023-03-16 21:50:24,1,556.26
7682,5993,Complete,F,2021-07-08 04:15:08,,2021-07-10 04:15:08,2021-07-12 04:15:08,2,681.03
7683,1441,Complete,M,2023-12-03 20:25:56,,2023-12-05 20:25:56,2023-12-10 20:25:56,4,721.44
7684,8668,Complete,F,2023-06-27 09:13:44,,2023-06-29 09:13:44,2023-07-02 09:13:44,5,1266.9
7685,9419,Shipped,M,2023-09-02 23:18:01,,2023-09-04 23:18:01,2023-09-08 23:18:01,1,226.92
7686,3706,Shipped,M,2024-03-10 02:32:41,,2024-03-13 02:32:41,2024-03-19 02:32:41,5,1488.01
7687,705,Returned,F,2024-07-09 03:44:32,2024-07-29 03:44:32,2024-07-11 03:44:32,2024-07-16 03:44:32,3,1230.7
7688,6807,Complete,M,2023-12-16 15:30:55,,2023-12-18 15:30:55,2023-12-20 15:30:55,1,158.73
7689,4465,Complete,M,2022-07-02 20:38:32,,2022-07-03 20:38:32,2022-07-05 20:38:32,1,299.22
7690,7039,Complete,F,2022-09-27 13:53:16,,2022-09-29 13:53:16,2022-10-02 13:53:16,1,545.37
7691,5737,Complete,F,2022-04-25 09:10:35,,2022-04-28 09:10:35,2022-04-30 09:10:35,1,285.02
7692,1050,Processing,M,2023-12-13 08:16:09,,,,3,848.8
7693,4236,Shipped,F,2022-04-26 13:40:10,,2022-04-28 13:40:10,2022-04-30 13:40:10,1,40.6
7694,8961,Cancelled,M,2023-03-19 14:26:47,,,,5,1682.73
7695,3506,Shipped,M,2023-02-12 07:59:29,,2023-02-13 07:59:29,2023-02-20 07:59:29,1,209.48
7696,8003,Complete,M,2024-11-11 15:18:50,,2024-11-12 15:18:50,2024-11-19 15:18:50,1,36.96
7697,9889,Complete,F,2020-08-01 20:52:21,,2020-08-02 20:52:21,2020-08-04 20:52:21,1,315.31
7698,8473,Complete,F,2023-07-03 21:41:32,,2023-07-05 21:41:32,2023-07-08 21:41:32,1,508.32
7699,631,Returned,F,2024-11-21 09:35:38,2024-12-18 09:35:38,2024-11-24 09:35:38,2024-11-28 09:35:38,3,553.25
7700,8737,Complete,F,2023-03-09 07:03:42,,2023-03-11 07:03:42,2023-03-17 07:03:42,1,505.13
7701,109,Complete,F,2023-04-10 06:39:54,,2023-04-13 06:39:54,2023-04-19 06:39:54,5,1364.35
7702,5919,Complete,F,2024-11-05 07:16:25,,2024-11-07 07:16:25,2024-11-10 07:16:25,2,576.69
7703,9583,Complete,M,2022-05-08 11:02:22,,2022-05-10 11:02:22,2022-05-15 11:02:22,1,116.52
7704,7207,Complete,M,2024-07-29 08:06:52,,2024-07-30 08:06:52,2024-08-04 08:06:52,1,327.37
7705,1202,Cancelled,F,2024-01-18 01:29:04,,,,2,499.2
7706,6024,Shipped,M,2024-03-10 20:06:51,,2024-03-12 20:06:51,2024-03-17 20:06:51,3,917.77
7707,3634,Cancelled,F,2024-01-11 06:27:32,,,,1,532.57
7708,8411,Returned,M,2024-05-05 02:31:13,2024-06-01 02:31:13,2024-05-06 02:31:13,2024-05-08 02:31:13,1,144.98
7709,3603,Processing,F,2024-11-05 12:22:11,,,,3,503.38
7710,3111,Complete,F,2021-07-29 00:08:58,,2021-07-30 00:08:58,2021-08-05 00:08:58,2,478.51
7711,2622,Complete,F,2024-12-02 01:45:18,,2024-12-03 01:45:18,2024-12-08 01:45:18,1,246.75
7712,2543,Complete,F,2023-07-01 16:06:00,,2023-07-02 16:06:00,2023-07-06 16:06:00,2,228.9
7713,3556,Cancelled,M,2022-12-21 20:29:05,,,,4,1384.23
7714,3199,Complete,M,2023-12-02 13:56:35,,2023-12-05 13:56:35,2023-12-09 13:56:35,1,125.61
7715,8434,Complete,M,2021-03-03 18:02:09,,2021-03-05 18:02:09,2021-03-10 18:02:09,1,59.16
7716,6067,Complete,M,2024-09-20 06:58:15,,2024-09-22 06:58:15,2024-09-26 06:58:15,1,179.66
7717,2798,Complete,M,2024-11-21 14:19:42,,2024-11-24 14:19:42,2024-12-01 14:19:42,2,668.89
7718,2906,Processing,M,2024-08-19 17:13:41,,,,2,560.3
7719,7343,Complete,M,2024-12-09 01:10:56,,2024-12-12 01:10:56,2024-12-17 01:10:56,3,1074.12
7720,5539,Complete,F,2023-02-24 16:22:54,,2023-02-26 16:22:54,2023-03-01 16:22:54,2,503.37
7721,1924,Shipped,M,2024-04-30 02:13:22,,2024-05-01 02:13:22,2024-05-04 02:13:22,1,122.38
7722,6334,Processing,F,2023-10-22 16:33:39,,,,2,185.11
7723,1140,Complete,F,2022-09-05 17:33:53,,2022-09-06 17:33:53,2022-09-08 17:33:53,2,186.83
7724,1130,Complete,M,2023-06-17 10:54:05,,2023-06-19 10:54:05,2023-06-22 10:54:05,2,285.64
7725,8540,Complete,F,2024-04-18 04:32:03,,2024-04-20 04:32:03,2024-04-24 04:32:03,1,44.48
7726,3610,Complete,M,2024-11-20 05:03:22,,2024-11-21 05:03:22,2024-11-23 05:03:22,3,211.9
7727,1308,Complete,F,2024-11-12 06:36:00,,2024-11-13 06:36:00,2024-11-20 06:36:00,1,368.22
7728,810,Processing,F,2024-12-09 18:40:49,,,,2,751.5
7729,8577,Complete,F,2024-09-14 10:59:10,,2024-09-16 10:59:10,2024-09-23 10:59:10,1,328.72
7730,892,Complete,F,2023-11-29 05:58:14,,2023-12-02 05:58:14,2023-12-04 05:58:14,1,377.87
7731,1462,Complete,F,2024-09-11 02:45:41,,2024-09-14 02:45:41,2024-09-20 02:45:41,2,242.26
7732,5548,Complete,M,2021-07-10 16:01:37,,2021-07-12 16:01:37,2021-07-19 16:01:37,2,553.0
7733,7178,Complete,F,2024-12-28 08:21:06,,2024-12-31 08:21:06,2025-01-03 08:21:06,4,726.18
7734,9063,Shipped,M,2024-04-03 23:07:09,,2024-04-06 23:07:09,2024-04-09 23:07:09,4,1158.16
7735,4232,Processing,F,2024-08-14 18:38:34,,,,1,735.56
7736,174,Complete,F,2024-09-14 00:45:53,,2024-09-15 00:45:53,2024-09-19 00:45:53,4,913.39
7737,8987,Complete,F,2024-08-26 09:38:39,,2024-08-29 09:38:39,2024-09-03 09:38:39,2,214.37
7738,414,Complete,M,2024-02-20 08:43:01,,2024-02-21 08:43:01,2024-02-23 08:43:01,2,1002.97
7739,1689,Complete,M,2023-01-04 21:20:38,,2023-01-05 21:20:38,2023-01-11 21:20:38,2,628.91
7740,9844,Complete,F,2021-07-31 20:51:18,,2021-08-01 20:51:18,2021-08-06 20:51:18,2,312.74
7741,6812,Processing,M,2020-12-21 20:54:27,,,,3,328.14
7742,2148,Complete,M,2023-08-17 17:29:38,,2023-08-20 17:29:38,2023-08-27 17:29:38,4,647.96
7743,2225,Complete,M,2020-11-10 15:30:20,,2020-11-11 15:30:20,2020-11-13 15:30:20,3,1384.06
7744,9662,Complete,M,2023-05-06 15:32:22,,2023-05-09 15:32:22,2023-05-12 15:32:22,2,583.26
